input_text	label
pfam2SMILES: PF18065.3_PF18047.3_PF08241.14_PF18065.3_PF18047.3_PF00082.24_PF13537.8_PF00733.23	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
tigrfam2SMILES: TIGR04447_TIGR04220_TIGR03895_TIGR03895_TIGR01536	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
invalid2valid: [C@H](CCC[C@@H]1[(=[C@@H](C)C(N[[C@@](C(N[C@@H]=C(C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C(N[C@@H](CC)C(N[C@@H](CC(C)C)C(N[C@@](CC(N)=O)C(N)C)=O)=O)=O)=O)=O)=O)=O)=C)=O=O)=	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
invalid2valid: [C@H]1C([C@HH](C@C[C@HH](C)C@C[CC@H](C@C[C@HH](C@C(C[C@HH](C(C@C@C@C[C@HH](C(C@C@C@=[C@HH](C@C@C[C@HH](C)C(C[C@HH](C(C@C@C@C[C@H](C@C[CO)C(C@C(CO)CO)CO)CO)CO)CO)CO)C()CO)CO)C(	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
invalid2valid: [C@@]1CCCC[C@@H](NC(=[C@@H](CC)[(N[=C@H](CC(C[C@@H](C(C(N[C@HH](C(C)C)C(N[C@@H](C(C)C)C(N[C@@H](C(C(N[C@HH](C)C(N[C@HH](C(C@C)C(N[C@@](CC(C)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)=C1)=O)=O)=	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
invalid2valid: C[C@@]1CCCCC@@H](C)=)C@@H](C)NC(=)CC@@](C(N)C@@H](C)C(N)C@@H](C(=)C)C(=)C@@H](C(=)C)C(=)C@@H](C)C(=)C@@H](O)C(=)C@@H](CCN=)C)C(=)C@@](C)C)CO)C(=)C)CO)CO)CO)CO)CO)CO)CO)=((CO)CO)C(	C[C@H](CC)[C@@H](C(N[C@@H](CO)C(N1[C@H](C(N[C@@H](C)C(N[C@@H](CC(C)C)C(N[C@@H](CC(C)C)C(N[C@@H](C)C(N[C@@H](CO)C(N[C@@H](CC(C)C)C(N[C@H](C(N)=O)C(C)C)=O)=O)=O)=O)=O)=O)=O)CCC1)=O)=O)NC
pfam2SMILES: PF04120.14_PF19853.1_PF01593.26_PF01209.20_PF05834.14_PF00348.19_PF01593.26_PF00494.21_PF00355.28_PF19299.1_PF14200.8_PF14587.8_PF08533.12_PF08532.12_PF02449.17	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00487.26_PF00487.26_PF05834.14_PF01593.26_PF00494.21_PF01061.26_PF00005.29_PF00348.19_PF01070.20_PF01070.20_PF04116.15_PF04116.15_PF00072.26	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF01070.20_PF01070.20_PF00487.26_PF00487.26_PF04116.15_PF05834.14_PF01593.26_PF00494.21_PF00348.19_PF00534.22_PF12000.10	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF13460.8_PF11066.10_PF00494.21_PF01593.26_PF04321.19_PF03441.16_PF00875.20_PF03073.17_PF01593.26_PF18916.2_PF18916.2_PF00067.24_PF00348.19_PF00293.30_PF00665.28_PF12802.9	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF03176.17_PF03176.17_PF00494.21_PF01593.26_PF01040.20_PF06999.14	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF00201.20_PF05834.14_PF01593.26_PF00494.21_PF04116.15	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF00201.20_PF05834.14_PF01593.26_PF00494.21_PF04116.15	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF01070.20_PF01070.20_PF05834.14_PF01593.26_PF00494.21_PF04116.15	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF00201.20_PF05834.14_PF01593.26_PF00494.21_PF04116.15	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF01070.20_PF00201.20_PF05834.14_PF01593.26_PF00494.21_PF04116.15	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF04116.15_PF04116.15_PF01070.20_PF01070.20_PF00348.19_PF00005.29_PF01061.26_PF00494.21_PF01593.26_PF05834.14_PF00487.26_PF00487.26	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF00494.21_PF01593.26_PF18916.2_PF01040.20_PF00535.28	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF01593.26_PF01593.26_PF00494.21_PF01593.26_PF00535.28_PF01553.23	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF01593.26_PF00494.21	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00348.19_PF01593.26_PF00494.21_PF01593.26_PF13506.8_PF18916.2_PF01553.23_PF13411.8_PF02310.21_PF13411.8_PF02607.19_PF02310.21	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
pfam2SMILES: PF00501.30_PF13193.8_PF00348.19_PF01593.26_PF00494.21_PF00355.28_PF19299.1_PF01593.26_PF01209.20_PF05834.14	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR01789_TIGR01790_TIGR02734_TIGR02151	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02151_TIGR01790_TIGR01789_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734_TIGR03462_TIGR03462_TIGR02150	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734_TIGR03462_TIGR03462	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR01426_TIGR01789_TIGR01790_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR01426_TIGR01790_TIGR01789_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02151_TIGR01790_TIGR01789_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR01426_TIGR01790_TIGR01789_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02151_TIGR01426_TIGR01789_TIGR01790_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02151_TIGR02734_TIGR01789_TIGR01790	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734_TIGR03462_TIGR03462	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734_TIGR02734_TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734_TIGR02734_TIGR03462_TIGR03462	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
tigrfam2SMILES: TIGR02734	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthase_phytoene synthase_phytoene desaturase_lycopene beta-elongase A_lycopene beta-elongase BC_glucosyl transferase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthase_isopentenyl pyrophosphate isomerase_lycopene cyclase_phytoene desaturase_phytoene synthase_beta-carotene hydroxylase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthase_isopentenyl pyrophosphate isomerase_zeaxanthin glucosyl transferase_lycopene cyclase_phytoene desaturase_phytoene synthase_beta-carotene hydroxylase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: IPP isomerase_beta-carotene ketolase_beta-carotene hydroxylase_lycopene cyclase_phytoene desaturase_phytoene synthase_GGPP synthase_carotenoid glucosyltransferase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: CrtNa_CrtNc_CrtM_CrtNb_putative glycosyl transferase family 2 protein_putative phospholipid/glycerol acyltransferase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: FadD_CrtE_CrtI_CrtB_CrtV_CrtU_CrtT_CrtY	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthase_zeaxanthin glucosyl transferase_lycopene cyclase_phytoene desaturase_phytoene synthase_beta-carotene hydroxylase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: hypothetical protein_integral membrane protein_phytoene desaturase_methyltransferase_lycopene cyclase_geranylgeranyl pyrophosphase synthase_phytoene synthase_phytoene synthase_methyltransferase_secreted protein_beta-galactosidase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: 2,2'-beta-ionone ring hydroxylase_beta-carotene hydroxylase_isopentenyl pyrophosphate isomerase_geranylgeranyl pyrophosphate synthase_unknown_unknown_phytoene synthase_phytoene desaturase_lycopene cyclase_beta-carotene ketolase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: phytoene desaturase_phytoene synthase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: GGPP synthase_unknownphytoene synthase_phytoene desaturase_C50 carotenoid epsilon cyclase_C50 carotenoid epsilon cyclase_lycopene elongase_unknown	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: hypothetical proteinbeta-carotene ketolase_lycopene beta-cyclase_phytoene desaturase_phytoene synthase_hypothetical proteinhypothetical proteinGGPP synthase_IPP isomerase_beta-carotene C3-hydroxylase_carotenoid C2-hydroxylase_hypothetical protein	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthetase_phytoene synthetase_hydroxyneurosporene dehydrogenase_neurosporene hydroxylase_transcriptional repressor of the light-inducible carB operon_CarH protein	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: geranylgeranyl pyrophosphate synthase_zeaxanthin glucosyl transferase_lycopene cyclase_phytoene desaturase_phytoene synthase_beta-carotene hydroxylase	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
GeneProduct2SMILE: hypothetical proteinphytoene synthase_phytoene desaturase_hypothetical proteinhypothetical DNA photolyase_hypothetical proteinbetacarotene desaturase_lycopene cyclase_lycopene cyclase_hypothetical proteinGGPP synthase_isopentenyl diphosphate isomerase_hypothetical proteinhypothetical protein	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@H]1CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCC(C)(C)O[C@HH]1[C@HH]([C@H]([C@HH]([C@H](O1)CO)O)O)O	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@H]1CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCC(C)(C)O[C@HH]1[C@HH]([C@H]([C@HH]([C@H](O1)CO)O)O)O	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@H]1CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCC(C)(C)O[C@HH]1[C@HH]([C@H]([C@HH]([C@H](O1)CO)O)O)O	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@H]1C(((C(C((C@HH](C@C((C@C@(O(=(C(C((C@H](C@C@(C@H](C@C((=@C=@C)C@HH](CC@HH](CC@H](CC@HH](CC@H](C)C)C)C)C)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@H]1C(((C(C((C@HH](C@C((C@C@(O(=(C(C((C@H](C@C@(C@H](C@C((=@C=@C)C@HH](CC@HH](CC@H](CC@HH](CC@H](C)C)C)C)C)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@H]1C(((C(C((C@HH](C@C((C@C@(O(=(C(C((C@H](C@C@(C@H](C@C((=@C=@C)C@HH](CC@HH](CC@H](CC@HH](CC@H](C)C)C)C)C)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: CCC@@]1CCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@@]([C@@H]([C@@](O1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: CCC@@]1CCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@@]([C@@H]([C@@](O1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: CCC@@]1CCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@@]([C@@H]([C@@](O1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@H]1CCCC(C)CCC[C@HH](C)CCCC(C)CCC[CC(C)C)CCC[C@H](C)CCCC[C@H](C)CCCC(C)CC)C[C@HH]([C@HH]([C@H]([C@HH]([C@H]([1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@H]1[CCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)[CC=C@H](C)CCCC(C)CC)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@@]1CCCC(C)CCC[C@HH](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCC(C)(C)O[C@@H]1CC@@H]([C@H]([C@@H]([C@H](O1)CO)O)OO	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@H]1CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C))[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)OO	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: [C@@]1OCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCCC[C@H](C)CCCC(C)CCOO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
invalid2valid: C[C@@]1[CCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)	C[C@H](CCCCC(C)CCC[C@@H](C)CCCC(C)CCC=C(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)(C)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
